trial_id,sample_name,athlete,action_type,key_event,key_rule,key_frame_index,key_time_sec,window_start_frame,window_end_frame,point,valid_pct,key_x_mm,key_y_mm,key_z_mm
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,LELB,100.0,-17.26568865776062,61.227225167410715,1078.714390345982
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,RELB,100.0,-60.708029065813335,11.729331050600324,845.6851283482143
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,LWRA,100.0,-21.67830330984933,-62.69891575404576,1006.3672572544643
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,LWRB,100.0,49.85221454075405,-68.23670686994281,1014.5795375279018
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,RWRA,100.0,-32.8744193145207,-124.73249053955078,900.1766706194196
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,RWRB,100.0,37.29274388722011,-103.24126543317523,910.4469517299107
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,LASI,100.0,102.00771113804409,247.93917410714286,833.5602591378348
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,RASI,98.18094782192436,-15.968408857073102,119.09526606968471,773.7209123883929
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,LKNE,100.0,242.71465192522322,205.4245104108538,437.0305611746652
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,RKNE,100.0,-75.95513752528599,131.6730226789202,331.3991045270647
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,LANK,100.0,329.0206211635045,216.02552795410156,151.46083504813058
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,RANK,100.0,-273.7141418457031,272.7415204729353,192.31124441964286
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,Bat1,100.0,-223.5041961669922,-576.9566040039062,726.8457903180804
green_006_bat_04,green,green,batting,球棒峰值速度,bat_speed_peak,905,9.05,902,908,Bat5,100.0,-64.44950364317212,-324.0058135986328,838.5192609514509
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,LFHD,100.0,-182.9166216169085,351.6282174246652,1120.0679582868304
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,RFHD,100.0,-43.70827538626535,352.5536324637277,1142.887486049107
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,C7,100.0,-122.15323311941964,133.2192862374442,950.4871477399554
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,T10,100.0,-81.38536889212472,69.99368286132812,829.1789812360491
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,LSHO,100.0,-235.6564440046038,207.45421055385046,931.2563738141741
green_006_pitch_09,green,green,pitching,右手峰值速度,right_hand_speed_peak,1016,10.16,1013,1019,RSHO,100.0,-4.160589933395386,261.5856715611049,981.2309831891741
