trial_id,sample_name,athlete,action_type,source_file,module,metric_name_zh,metric_key,value,unit,aggregation,event_name,event_rule,event_frame,event_frames,points_used,formula,components_json,notes
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Ready Position,髋肩分离角,ready_hip_shoulder_separation_deg,6.843285833765111,deg,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,LASI;RASI;LPSI;RPSI;LSHO;RSHO,abs(wrap_to_180(torso_rotation_xy - pelvis_rotation_xy)),{},"event-based, not fixed time window"
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Ready Position,球棒倾角,ready_bat_tilt_deg,31.126389674756876,deg,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,Bat1;Bat5,"atan2(abs((Bat1-Bat5)_Z), norm((Bat1-Bat5)_XY))",{},"0 deg=parallel to ground, 90 deg=vertical"
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Ready Position,握棒手高度,ready_hand_height_ratio,0.8923051691693432,height_ratio,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,LWRA;LWRB;RWRA;RWRB;LFHD;RFHD;LBHD;RBHD;LANK;RANK;LHEE;RHEE;LTOE;RTOE,"mean(grip_hand_center_Z_ready) / height_proxy; grip_hand_center=mean(left_wrist_center,right_wrist_center)",{},"event-based, not fixed time window"
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Contact Position,球棒速度,contact_bat_speed_kmh,64.24159910103978,km/h,event mean over Contact Position frames,Contact Position,5 frames with lowest Bat1_Z inside detected swing segment 873-952,903,901;902;903;904;905,Bat1,mean(norm(diff(Bat1_xyz)/dt) at Contact Position event frames)*3.6/1000,"{""event_fixed_value"": 64.24159910103978, ""instant_frame"": 903, ""instant_value"": 65.04864851910638}","Contact Position event is lowest Bat1_Z frames, not bat-speed peak"
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Contact Position,挥棒路径角（Attack Angle）,contact_attack_angle_deg,-3.326562747616568,deg,event mean over Contact Position frames,Contact Position,5 frames with lowest Bat1_Z inside detected swing segment 873-952,903,901;902;903;904;905,Bat1,"atan2(Bat1_velocity_Z, norm(Bat1_velocity_XY))","{""event_fixed_value"": -3.326562747616568, ""instant_frame"": 903, ""instant_value"": -3.402680594157042}",Contact Position event is lowest Bat1_Z frames
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Contact Position,骨盆旋转角,contact_pelvis_rotation_open_deg,111.2551041092011,deg,event mean over Contact Position frames,Contact Position,5 frames with lowest Bat1_Z inside detected swing segment 873-952,903,901;902;903;904;905,LASI;RASI;LPSI;RPSI,abs(wrap_to_180(pelvis_rotation_xy_contact_event - mean(pelvis_rotation_xy_ready_event))),"{""signed_event_value_deg"": 111.2551041092011}",direction-normalized opening magnitude; signed raw value depends on Vicon XY facing direction
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Contact Position,躯干旋转角,contact_torso_rotation_open_deg,123.39667232623601,deg,event mean over Contact Position frames,Contact Position,5 frames with lowest Bat1_Z inside detected swing segment 873-952,903,901;902;903;904;905,LSHO;RSHO,abs(wrap_to_180(torso_rotation_xy_contact_event - mean(torso_rotation_xy_ready_event))),"{""signed_event_value_deg"": 123.39667232623601}",direction-normalized opening magnitude; signed raw value depends on Vicon XY facing direction
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Contact Position,前膝屈曲角,contact_front_knee_flexion_deg,17.847500479301452,deg,event mean over Contact Position frames,Contact Position,5 frames with lowest Bat1_Z inside detected swing segment 873-952,903,901;902;903;904;905,L hip;L knee;L ankle/heel/toe,"180 - angle(front_hip, front_knee, front_ankle)",{},"right-handed assumption: rear side=R, front side=L"
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Contact Position,头部位移,ready_to_contact_head_displacement_mm,69.46745468299103,mm,distance between Ready Position event head center and Contact Position event head center,Ready to Contact,"Ready: 5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952; Contact: 5 frames with lowest Bat1_Z inside detected swing segment 873-952",903,901;902;903;904;905,LFHD;RFHD;LBHD;RBHD,norm(mean(head_center_contact_event) - mean(head_center_ready_event)),"{""contact_event_frames"": ""901;902;903;904;905"", ""ready_event_frames"": ""824;825;826;827;828""}",event-to-event displacement
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Coach Flag,重心偏高指数,coach_high_com_risk_index,34.06374080455652,0-100 risk,Ready Position event composite,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,CentreOfMass;rear_hip_flexion;rear_knee_flexion,"100*mean(clip((COM_height_ratio-0.48)/0.14), clip((35-rear_hip_flexion)/35), clip((35-rear_knee_flexion)/35))","{""com_height_ratio"": 0.7427129530313926, ""rear_hip_flexion_deg"": 41.11180601166542, ""rear_knee_flexion_deg"": 34.23307215521566, ""swing_peak_frame"": 905, ""swing_peak_speed_kmh"": 65.40029570172875, ""swing_segment_frames"": ""873;874;875;876;877;878;879;880;881;882;883;884;885;886;887;888;889;890;891;892;893;894;895;896;897;898;899;900;901;902;903;904;905;906;907;908;909;910;911;912;913;914;915;916;917;918;919;920;921;922;923;924;925;926;927;928;929;930;931;932;933;934;935;936;937;938;939;940;941;942;943;944;945;946;947;948;949;950;951;952"", ""swing_speed_threshold_kmh"": 13.080059140345751}",heuristic risk index: higher means taller COM plus straighter rear hip/knee
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Coach Flag,后肘高度差（掉肘）,coach_rear_elbow_height_diff_mm,-145.30235595703124,mm,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,RELB;RSHO,mean(rear_elbow_Z - rear_shoulder_Z),{},negative value means rear elbow is below rear shoulder
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Coach Flag,球棒加载角（引棒不足）,coach_bat_loading_angle_to_catcher_deg,72.95872024427527,deg,event mean over Ready Position frames,Ready Position,"5 continuous low-speed raised-bat frames before detected swing; ready search start frame 824; swing raw frames 888-937, expanded frames 873-952",826,824;825;826;827;828,Bat1;Bat5,"angle(project_xy(Bat5-Bat1) at Ready event, catcher_direction); catcher_direction=-project_xy(mean(Bat1_velocity_contact_event))",{},0 deg means knob/root direction points toward inferred catcher direction
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Coach Flag,手腕翻转角速度（翻腕）,coach_rollover_forearm_roll_velocity_deg_s,978.8785759509312,deg/s,peak absolute angular velocity over Contact Position event frames,Contact Position,5 frames with lowest Bat1_Z inside detected swing segment 873-952,903,901;902;903;904;905,RELB;RWRA;RWRB,"max(abs(d/dt signed_angle_about_axis(wrist_marker_axis, elbow_to_wrist_axis, global_Z_reference)))","{""event_fixed_value"": 978.8785759509312, ""instant_frame"": 903, ""instant_value"": 731.3776751515248}","forearm pronation proxy; sign is not interpreted, magnitude is used"
green_006_bat_04,green,green,batting,vicon_2026/green/006 Bat 04.c3d,Coach Flag,击球区稳定性,coach_hitting_zone_stability_score,65.93451716012906,0-100 score,composite over frames where Bat1 speed >= 90% peak,High-Speed Hitting Zone,frames inside detected swing segment where Bat1 speed >= 90% of swing-segment peak speed,905,901;902;903;904;905;906;907;908;909,Bat1,"100*mean(clip(path_length_mm/650), clip(1-attack_angle_std_deg/18), clip(1-mean_curvature_1_per_mm/0.006))","{""attack_angle_std_deg"": 14.375972112520925, ""curvature_score"": 0.7767006321661453, ""length_score"": 1.0, ""mean_curvature_1_per_mm"": 0.0013397962070031283, ""plane_score"": 0.20133488263772636, ""zone_length_mm"": 1429.242389514038}",higher is more stable; components are stored in components_json
